Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.14-75.175.1.252-0-0-0,134.221.96.14,0,75.175.1.252,0,0,27-11-2022 10:34,3658550,2,1,0,0,0,0,0,0,0,0,0,0,0,0.819996993,1829275,380982.0626,2098670,1559880,1559880,1559880,0,1559880,1559880,0,0,0,0,0,0,0,0,0,0,0,0.546664662,0.273332331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
192.168.1.49-239.255.255.250-60000-1900-17,192.168.1.49,60000,239.255.255.250,1900,17,27-11-2022 10:39,205838,9,1,3062,311,359,311,340.2222222,21.51033343,311,311,311,0,16386.67301,48.5818945,22870.88889,67329.80607,202411,0,205836,25729.5,71392.33947,202411,0,0,0,0,0,0,0,0,0,0,72,8,43.72370505,4.85818945,311,359,334.9090909,22.58076414,509.8909091,0,0,0,0,0,0,0,0,0,368.4,340.2222222,311,0,0,0,0,0,0,9,3062,1,311,-1,-1,9,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.3.147-0-0-0,134.221.96.14,0,75.175.3.147,0,0,27-11-2022 10:34,7739898,7,1,0,0,0,0,0,0,0,0,0,0,0,1.033605352,1105699.714,1150593.661,2939775,60246,7229234,1204872.333,1227201.359,2939775,60246,0,0,0,0,0,0,0,0,0,0,0,0.904404683,0.129200669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
192.168.1.38-192.168.1.103-49265-43018-17,192.168.1.103,43018,192.168.1.38,49265,17,27-11-2022 10:13,199820,3,1,1038,346,346,346,346,0,346,346,346,0,6926.23361,20.01801621,66606.66667,115363.5327,199817,1,199818,99909,141291.2486,199817,1,0,0,0,0,0,0,0,0,0,24,8,15.01351216,5.004504054,346,346,346,0,0,0,0,0,0,0,0,0,0,0,432.5,346,346,0,0,0,0,0,0,3,1038,1,346,-1,-1,3,0,0,0,0,0,0,0,0,0,VPN
134.221.96.1-245.175.3.42-0-0-0,134.221.96.1,0,245.175.3.42,0,0,27-11-2022 10:36,27119699,18,1,0,0,0,0,0,0,0,0,0,0,0,0.700597746,1506649.944,2085720.643,8819882,28516,2.54E+07,1492998.824,2149082.598,8819882,28516,0,0,0,0,0,0,0,0,0,0,0,0.663724181,0.036873566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,-1,-1,0,0,3749732,0,3749732,3749732,8819882,0,8819882,8819882,VPN
134.221.96.3-29.36.2.212-0-0-0,134.221.96.3,0,29.36.2.212,0,0,27-11-2022 10:38,55650094,20,1,0,0,0,0,0,0,0,0,0,0,0,0.377357853,2782504.7,4840936.786,2.05E+07,5,5.37E+07,2826307.895,4969515.943,2.05E+07,5,0,0,0,0,0,0,0,0,0,0,0,0.359388432,0.017969422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,-1,-1,0,0,3555005.5,3704596.305,8010002,269610,1.04E+07,6926021.192,2.05E+07,5788825,VPN
134.221.96.14-75.175.2.238-0-0-0,134.221.96.14,0,75.175.2.238,0,0,27-11-2022 10:34,15840876,8,1,0,0,0,0,0,0,0,0,0,0,0,0.568150398,1980109.5,3268212.134,9809879,29409,1.55E+07,2211366.571,3458651.067,9809879,29409,0,0,0,0,0,0,0,0,0,0,0,0.505022576,0.063127822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,6030997,0,6030997,6030997,9809879,0,9809879,9809879,VPN
134.221.96.3-29.36.2.102-0-0-0,134.221.96.3,0,29.36.2.102,0,0,27-11-2022 10:38,52859411,21,1,0,0,0,0,0,0,0,0,0,0,0,0.416198357,2517114.81,3583111.363,1.43E+07,120580,5.17E+07,2584471.65,3662528.781,1.43E+07,120580,0,0,0,0,0,0,0,0,0,0,0,0.39728025,0.018918107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,-1,-1,0,0,1.18E+07,1.34E+07,2.12E+07,2339262,1.26E+07,2396976.73,1.43E+07,1.09E+07,VPN
134.221.96.2-255.21.2.189-0-0-0,134.221.96.2,0,255.21.2.189,0,0,27-11-2022 10:34,44430315,6,1,0,0,0,0,0,0,0,0,0,0,0,0.157550087,7405052.5,5915458.75,1.41E+07,1139569,3.03E+07,6066150,5504168.056,1.28E+07,1139569,0,0,0,0,0,0,0,0,0,0,0,0.135042932,0.022507155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,4200028,0,4200028,4200028,1.27E+07,1459528.337,1.41E+07,1.12E+07,VPN
134.221.96.7-225.243.3.28-0-0-0,134.221.96.7,0,225.243.3.28,0,0,27-11-2022 10:36,9690427,9,1,0,0,0,0,0,0,0,0,0,0,0,1.03194627,1076714.111,747419.8583,2520857,270049,9420378,1177547.25,730659.6217,2520857,270473,0,0,0,0,0,0,0,0,0,0,0,0.928751643,0.103194627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.2-255.21.2.29-0-0-0,134.221.96.2,0,255.21.2.29,0,0,27-11-2022 10:34,179939,1,1,0,0,0,0,0,0,0,0,0,0,0,11.11487782,179939,0,179939,179939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55743891,5.55743891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.2.28-0-0-0,134.221.96.14,0,75.175.2.28,0,0,27-11-2022 10:34,5099725,7,1,0,0,0,0,0,0,0,0,0,0,0,1.568712038,728532.1429,463871.4822,1350445,61146,4799787,799964.5,464058.6349,1350445,61146,0,0,0,0,0,0,0,0,0,0,0,1.372623034,0.196089005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.2.252-0-0-0,134.221.96.14,0,75.175.2.252,0,0,27-11-2022 10:34,17281008,6,1,0,0,0,0,0,0,0,0,0,0,0,0.405068964,2880168,4194173.692,1.12E+07,330857,1.70E+07,3390030.2,4476513.177,1.12E+07,480598,0,0,0,0,0,0,0,0,0,0,0,0.347201969,0.057866995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,6060779,0,6060779,6060779,1.12E+07,0,1.12E+07,1.12E+07,VPN
192.168.1.38-192.168.1.49-61465-60000-17,192.168.1.49,60000,192.168.1.38,61465,17,27-11-2022 10:30,3089442,3,1,1083,361,361,361,361,0,361,361,361,0,467.3983198,1.294732188,1029814,740677.547,1616692,197595,2891847,1445923.5,241503.1287,1616692,1275155,0,0,0,0,0,0,0,0,0,24,8,0.971049141,0.323683047,361,361,361,0,0,0,0,0,0,0,0,0,0,0,451.25,361,361,0,0,0,0,0,0,3,1083,1,361,-1,-1,3,0,0,0,0,0,0,0,0,0,VPN
134.221.96.7-225.243.3.42-0-0-0,134.221.96.7,0,225.243.3.42,0,0,27-11-2022 10:36,17279084,11,1,0,0,0,0,0,0,0,0,0,0,0,0.694481258,1570825.818,2250840.991,7889862,360456,9389222,938922.2,865358.7307,3149025,360456,0,0,0,0,0,0,0,0,0,0,0,0.63660782,0.057873438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0,0,0,0,7889862,0,7889862,7889862,VPN
134.221.96.2-255.21.3.66-0-0-0,134.221.96.2,0,255.21.3.66,0,0,27-11-2022 10:34,57120403,26,1,0,0,0,0,0,0,0,0,0,0,0,0.472685741,2196938.577,2369281.646,7829772,2,5.32E+07,2128793.16,2391991.146,7829772,2,0,0,0,0,0,0,0,0,0,0,0,0.455178861,0.017506879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,-1,-1,0,0,1.55E+07,1420211.242,1.65E+07,1.45E+07,6487612.75,1254443.339,7829772,5220880,VPN
134.221.96.14-75.175.2.142-0-0-0,134.221.96.14,0,75.175.2.142,0,0,27-11-2022 10:34,10169377,5,1,0,0,0,0,0,0,0,0,0,0,0,0.590006644,2033875.4,2171682.444,4860659,59347,1.01E+07,2519849,2171129.641,4860659,59347,0,0,0,0,0,0,0,0,0,0,0,0.491672204,0.098334441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.1.251-0-0-0,134.221.96.14,0,75.175.1.251,0,0,27-11-2022 10:34,1350382,2,1,0,0,0,0,0,0,0,0,0,0,0,2.221593594,675191,361064.2788,930502,419880,930502,930502,0,930502,930502,0,0,0,0,0,0,0,0,0,0,0,1.481062396,0.740531198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
192.168.1.38-192.168.1.103-59701-39600-17,192.168.1.103,39600,192.168.1.38,59701,17,27-11-2022 10:38,201234,3,1,1038,346,346,346,346,0,346,346,346,0,6877.565421,19.87735671,67078,116181.638,201233,0,201233,100616.5,142293.2189,201233,0,0,0,0,0,0,0,0,0,0,24,8,14.90801753,4.969339177,346,346,346,0,0,0,0,0,0,0,0,0,0,0,432.5,346,346,0,0,0,0,0,0,3,1038,1,346,-1,-1,3,0,0,0,0,0,0,0,0,0,VPN
134.221.96.1-147.177.2.110-0-0-0,134.221.96.1,0,147.177.2.110,0,0,27-11-2022 10:36,2670056,5,1,0,0,0,0,0,0,0,0,0,0,0,2.24714388,534011.2,273776.4931,810187,89687,1859869,464967.25,261070.1899,690137,89687,0,0,0,0,0,0,0,0,0,0,0,1.8726199,0.37452398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.7-225.243.3.74-0-0-0,134.221.96.7,0,225.243.3.74,0,0,27-11-2022 10:36,13469673,13,1,0,0,0,0,0,0,0,0,0,0,0,1.039371928,1036128.692,958039.7032,3299563,11,1.14E+07,952428.5833,949698.0567,3299563,11,0,0,0,0,0,0,0,0,0,0,0,0.965131076,0.074240852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.2-255.21.4.3-0-0-0,134.221.96.2,0,255.21.4.3,0,0,27-11-2022 10:35,33720212,6,1,0,0,0,0,0,0,0,0,0,0,0,0.207590628,5620035.333,9923663.735,2.49E+07,30959,8789334,1757866.8,3350564.738,7739021,30959,0,0,0,0,0,0,0,0,0,0,0,0.177934824,0.029655804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,1.63E+07,1.22E+07,2.49E+07,7739021,VPN
192.168.1.14-239.255.255.250-33649-1900-17,192.168.1.14,33649,239.255.255.250,1900,17,27-11-2022 10:33,613539,1,1,125,125,125,125,125,0,125,125,125,0,407.4720596,3.259776477,613539,0,613539,613539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.629888239,1.629888239,125,125,125,0,0,0,0,0,0,0,0,0,0,1,187.5,125,125,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,VPN
134.221.96.1-147.177.1.206-0-0-0,134.221.96.1,0,147.177.1.206,0,0,27-11-2022 10:36,30001,1,1,0,0,0,0,0,0,0,0,0,0,0,66.66444452,30001,0,30001,30001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33222226,33.33222226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.2.179-0-0-0,134.221.96.14,0,75.175.2.179,0,0,27-11-2022 10:34,13200069,4,1,0,0,0,0,0,0,0,0,0,0,0,0.378785899,3300017.25,5203205.458,1.11E+07,60959,1.24E+07,4130029.333,6039577.816,1.11E+07,60959,0,0,0,0,0,0,0,0,0,0,0,0.303028719,0.07575718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,809981,0,809981,809981,1.11E+07,0,1.11E+07,1.11E+07,VPN
134.221.96.7-225.243.3.41-0-0-0,134.221.96.7,0,225.243.3.41,0,0,27-11-2022 10:36,14160643,6,1,0,0,0,0,0,0,0,0,0,0,0,0.494327835,2360107.167,2046696.231,5399952,209508,8760691,1752138.2,1569716.485,4140509,209508,0,0,0,0,0,0,0,0,0,0,0,0.423709573,0.070618262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,5399952,0,5399952,5399952,VPN
134.221.96.14-75.175.2.4-0-0-0,134.221.96.14,0,75.175.2.4,0,0,27-11-2022 10:34,5160532,7,1,0,0,0,0,0,0,0,0,0,0,0,1.550227767,737218.8571,720835.6545,2250177,120168,4680653,780108.8333,779790.1182,2250177,120168,0,0,0,0,0,0,0,0,0,0,0,1.356449296,0.193778471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
192.168.1.14-239.255.255.250-44901-1900-17,192.168.1.14,44901,239.255.255.250,1900,17,27-11-2022 10:19,614406,2,1,250,125,125,125,125,0,125,125,125,0,610.3456021,4.882764817,307203,1.414213562,307204,307202,307202,307202,0,307202,307202,0,0,0,0,0,0,0,0,0,16,8,3.255176544,1.627588272,125,125,125,0,0,0,0,0,0,0,0,0,0,0,166.6666667,125,125,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,VPN
134.221.96.1-147.177.2.143-0-0-0,134.221.96.1,0,147.177.2.143,0,0,27-11-2022 10:36,329901,1,1,0,0,0,0,0,0,0,0,0,0,0,6.062424788,329901,0,329901,329901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031212394,3.031212394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.3-29.36.1.139-0-0-0,134.221.96.3,0,29.36.1.139,0,0,27-11-2022 10:38,16621042,9,1,0,0,0,0,0,0,0,0,0,0,0,0.601646997,1846782.444,3460759.72,8730206,29808,1.65E+07,2066379.125,3632056.249,8730206,29808,0,0,0,0,0,0,0,0,0,0,0,0.541482297,0.0601647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,389793,468176.814,720844,58742,7905507.5,1166299.804,8730206,7080809,VPN
134.221.96.1-245.175.2.160-0-0-0,134.221.96.1,0,245.175.2.160,0,0,27-11-2022 10:37,23249267,4,1,0,0,0,0,0,0,0,0,0,0,0,0.215060544,5812316.75,6055169.205,1.34E+07,330445,2.16E+07,7209879.333,6578641.509,1.34E+07,330445,0,0,0,0,0,0,0,0,0,0,0,0.172048435,0.043012109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,975037,911590.7486,1619629,330445,1.06E+07,3945519.367,1.34E+07,7859693,VPN
134.221.96.1-245.175.1.251-0-0-0,134.221.96.1,0,245.175.1.251,0,0,27-11-2022 10:37,1919479,2,1,0,0,0,0,0,0,0,0,0,0,0,1.562924106,959739.5,296494.8231,1169393,750086,750086,750086,0,750086,750086,0,0,0,0,0,0,0,0,0,0,0,1.041949404,0.520974702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.1-245.175.3.146-0-0-0,134.221.96.1,0,245.175.3.146,0,0,27-11-2022 10:37,20759528,11,1,0,0,0,0,0,0,0,0,0,0,0,0.578047825,1887229.818,2005975.191,5131288,30508,1.90E+07,1895972.6,2114262.59,5131288,30508,0,0,0,0,0,0,0,0,0,0,0,0.529877173,0.048170652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,4619113,0,4619113,4619113,5131288,0,5131288,5131288,VPN
134.221.96.2-255.21.4.2-0-0-0,134.221.96.2,0,255.21.4.2,0,0,27-11-2022 10:34,58979578,10,1,0,0,0,0,0,0,0,0,0,0,0,0.186505234,5897957.8,1.21E+07,3.88E+07,29711,5.69E+07,6323264.444,1.27E+07,3.88E+07,29711,0,0,0,0,0,0,0,0,0,0,0,0.169550213,0.016955021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,2820248,0,2820248,2820248,1.84E+07,1.77E+07,3.88E+07,5969800,VPN
134.221.96.3-29.36.2.217-0-0-0,134.221.96.3,0,29.36.2.217,0,0,27-11-2022 10:38,59161011,19,1,0,0,0,0,0,0,0,0,0,0,0,0.338060484,3113737.421,4212335.927,1.84E+07,239772,5.17E+07,2873367.333,4198234.439,1.84E+07,239772,0,0,0,0,0,0,0,0,0,0,0,0.32115746,0.016903024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,1.39E+07,1.48E+07,2.44E+07,3419300,1.05E+07,6970959.836,1.84E+07,5491151,VPN
134.221.96.1-245.175.3.47-0-0-0,134.221.96.1,0,245.175.3.47,0,0,27-11-2022 10:36,26999692,15,1,0,0,0,0,0,0,0,0,0,0,0,0.592599353,1799979.467,1980899.969,7560921,30565,2.47E+07,1765771.071,2051074.026,7560921,30565,0,0,0,0,0,0,0,0,0,0,0,0.555561893,0.03703746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,3958971,0,3958971,3958971,7560921,0,7560921,7560921,VPN
134.221.96.7-225.243.3.23-0-0-0,134.221.96.7,0,225.243.3.23,0,0,27-11-2022 10:36,16408110,10,1,0,0,0,0,0,0,0,0,0,0,0,0.670400186,1640811,2127920.044,7348212,2,1.64E+07,1823123.111,2172584.863,7348212,149927,0,0,0,0,0,0,0,0,0,0,0,0.609454715,0.060945471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,2,0,2,2,7348212,0,7348212,7348212,VPN
134.221.96.7-225.243.2.209-0-0-0,134.221.96.7,0,225.243.2.209,0,0,27-11-2022 10:36,2760676,5,1,0,0,0,0,0,0,0,0,0,0,0,2.173380723,552135.2,1134386.544,2580839,29127,179837,44959.25,30454.57496,90636,29127,0,0,0,0,0,0,0,0,0,0,0,1.811150602,0.36223012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.3-29.36.2.107-0-0-0,134.221.96.3,0,29.36.2.107,0,0,27-11-2022 10:38,60688663,20,1,0,0,0,0,0,0,0,0,0,0,0,0.346028384,3034433.15,2974568.651,1.06E+07,149660,5.98E+07,3146846.263,3012115.955,1.06E+07,149660,0,0,0,0,0,0,0,0,0,0,0,0.329550842,0.016477542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,-1,-1,0,0,9599558.667,7608070.374,1.50E+07,898584,7972496.75,2742976.315,1.06E+07,5339702,VPN
134.221.96.2-255.21.3.99-0-0-0,134.221.96.2,0,255.21.3.99,0,0,27-11-2022 10:34,61769817,34,1,0,0,0,0,0,0,0,0,0,0,0,0.566619778,1816759.324,2346753.811,1.24E+07,61296,5.99E+07,1813638.394,2383068.107,1.24E+07,61296,0,0,0,0,0,0,0,0,0,0,0,0.550430642,0.016189137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,-1,-1,0,0,1.08E+07,4158040.31,1.38E+07,7890140,8819564,5049404.27,1.24E+07,5249096,VPN
192.168.1.14-239.255.255.250-47763-1900-17,192.168.1.14,47763,239.255.255.250,1900,17,27-11-2022 10:24,512018,2,1,250,125,125,125,125,0,125,125,125,0,732.3961267,5.859169014,256009,72300.25416,307133,204885,307133,307133,0,307133,307133,0,0,0,0,0,0,0,0,0,16,8,3.906112676,1.953056338,125,125,125,0,0,0,0,0,0,0,0,0,0,0,166.6666667,125,125,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,VPN
192.168.1.38-192.168.1.103-49493-37186-17,192.168.1.103,37186,192.168.1.38,49493,17,27-11-2022 10:26,199837,3,1,1038,346,346,346,346,0,346,346,346,0,6925.6444,20.0163133,66612.33333,115374.2137,199835,1,199836,99918,141303.9765,199835,1,0,0,0,0,0,0,0,0,0,24,8,15.01223497,5.004078324,346,346,346,0,0,0,0,0,0,0,0,0,0,0,432.5,346,346,0,0,0,0,0,0,3,1038,1,346,-1,-1,3,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.2.23-0-0-0,134.221.96.14,0,75.175.2.23,0,0,27-11-2022 10:34,4799794,6,1,0,0,0,0,0,0,0,0,0,0,0,1.458395923,799965.6667,959545.6239,2129946,2,4799790,959958,979248.7707,2129946,2,0,0,0,0,0,0,0,0,0,0,0,1.250053648,0.208342275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,VPN
134.221.96.2-255.21.2.152-0-0-0,134.221.96.2,0,255.21.2.152,0,0,27-11-2022 10:34,39030627,5,1,0,0,0,0,0,0,0,0,0,0,0,0.153725432,7806125.4,3788876.284,1.42E+07,5341728,3.37E+07,8422224.75,4075568.092,1.42E+07,5399861,0,0,0,0,0,0,0,0,0,0,0,0.128104527,0.025620905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,7806125.4,3788876.284,1.42E+07,5341728,VPN
192.168.1.38-192.168.1.103-61465-35460-17,192.168.1.103,35460,192.168.1.38,61465,17,27-11-2022 10:30,199112,3,1,1038,346,346,346,346,0,346,346,346,0,6950.861827,20.08919603,66370.66667,114111.4374,198134,1,199111,99555.5,139411.0517,198134,977,0,0,0,0,0,0,0,0,0,24,8,15.06689702,5.022299008,346,346,346,0,0,0,0,0,0,0,0,0,0,0,432.5,346,346,0,0,0,0,0,0,3,1038,1,346,-1,-1,3,0,0,0,0,0,0,0,0,0,VPN
134.221.96.14-75.175.3.201-0-0-0,134.221.96.14,0,75.175.3.201,0,0,27-11-2022 10:34,11910553,3,1,0,0,0,0,0,0,0,0,0,0,0,0.335836632,3970184.333,3852112.368,8369325,1201017,1.07E+07,5354768,4263227.394,8369325,2340211,0,0,0,0,0,0,0,0,0,0,0,0.251877474,0.083959158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,3541228,0,3541228,3541228,8369325,0,8369325,8369325,VPN
134.221.96.7-225.243.3.79-0-0-0,134.221.96.7,0,225.243.3.79,0,0,27-11-2022 10:36,17220467,11,1,0,0,0,0,0,0,0,0,0,0,0,0.696845213,1565497,1896078.463,6959237,30079,1.54E+07,1536060.8,1995991.023,6959237,30079,0,0,0,0,0,0,0,0,0,0,0,0.638774779,0.058070434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,4380481,0,4380481,4380481,6959237,0,6959237,6959237,VPN
134.221.96.3-29.36.3.22-0-0-0,134.221.96.3,0,29.36.3.22,0,0,27-11-2022 10:38,31530516,5,1,0,0,0,0,0,0,0,0,0,0,0,0.190291843,6306103.2,6680462.636,1.36E+07,120598,3.14E+07,7844937.25,6611961.874,1.36E+07,120598,0,0,0,0,0,0,0,0,0,0,0,0.158576536,0.031715307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,2415481,3245454.663,4710364,120598,1.33E+07,297860.2463,1.36E+07,1.31E+07,VPN
134.221.96.2-255.21.3.48-0-0-0,134.221.96.2,0,255.21.3.48,0,0,27-11-2022 10:34,63928915,29,1,0,0,0,0,0,0,0,0,0,0,0,0.469271221,2204445.345,1854572.094,6780197,3,6.18E+07,2206041.536,1888583.493,6780197,3,0,0,0,0,0,0,0,0,0,0,0,0.453628847,0.015642374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,-1,-1,0,0,1.19E+07,1.38E+07,2.77E+07,2159752,5707032.75,733759.4778,6780197,5129556,VPN
134.221.96.1-245.175.3.147-0-0-0,134.221.96.1,0,245.175.3.147,0,0,27-11-2022 10:37,20070363,4,1,0,0,0,0,0,0,0,0,0,0,0,0.249123546,5017590.75,4390758.802,1.07E+07,119910,2.00E+07,6650151,3595361.798,1.07E+07,3869542,0,0,0,0,0,0,0,0,0,0,0,0.199298837,0.049824709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,3989452,0,3989452,3989452,8040455.5,3775655.348,1.07E+07,5370664,VPN
